Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
67 1000.00 1202.00 99.693907 48.9852 0.701969 14.9652 1.6001 0 7.03383 0.183122 9.2782 0 0 11.9742 1.81088 0.620581 0.101735 2.74501
69 4000.00 1216.70 100.000000 48.8353 0.69982 14.9194 1.59521 0 7.0123 0.182562 9.2498 0 0 11.9375 1.80533 0.618682 0.101423 3.0427
68 1000.00 1199.00 99.696371 48.984 0.701952 14.9648 1.60006 0 7.03366 0.183118 9.27797 0 0 11.9739 1.81083 0.620566 0.101732 2.74741
64 10000.00 1262.29 93.219072 48.5784 0.736488 15.7166 1.58889 0 7.15518 0.195842 8.45214 0 0 11.6148 1.92515 0.663686 0.108801 3.26403
69 1000.00 1196.00 99.489085 49.0015 0.703414 14.996 1.6034 0 7.02361 0.183102 9.19854 0 0 11.998 1.8146 0.621859 0.101944 2.75409
71 4000.00 1216.50 100.000000 48.8353 0.69982 14.9194 1.59521 0 7.0123 0.182562 9.2498 0 0 11.9375 1.80533 0.618682 0.101423 3.0427
70 1000.00 1199.00 99.696371 48.984 0.701952 14.9648 1.60006 0 7.03366 0.183118 9.27797 0 0 11.9739 1.81083 0.620566 0.101732 2.74741
68 7000.00 1226.88 97.782515 48.8079 0.711624 15.1871 1.60083 0 7.03893 0.185945 8.91975 0 0 11.8561 1.84374 0.632712 0.103723 3.111746
73 4000.00 1216.30 100.000000 48.8353 0.69982 14.9194 1.59521 0 7.0123 0.182562 9.2498 0 0 11.9375 1.80533 0.618682 0.101423 3.042776
69 7000.00 1224.88 96.754052 48.7729 0.716756 15.3074 1.60017 0 7.06557 0.187922 8.81691 0 0 11.7815 1.86187 0.639438 0.104826 3.14478
72 1000.00 1199.00 99.696371 48.984 0.701952 14.9648 1.60006 0 7.03366 0.183118 9.27797 0 0 11.9739 1.81083 0.620566 0.101732 2.74741
75 4000.00 1216.10 100.000000 48.8353 0.69982 14.9194 1.59521 0 7.0123 0.182562 9.2498 0 0 11.9375 1.80533 0.618682 0.101423 3.0427
70 7000.00 1222.87 95.746637 48.7384 0.721815 15.4272 1.59938 0 7.09188 0.189899 8.71463 0 0 11.7068 1.87998 0.646166 0.105929 3.17786
67 10000.00 1256.28 90.439501 48.4798 0.751731 16.066 1.58176 0 7.2241 0.201861 8.1387 0 0 11.4167 1.97875 0.684084 0.112145 3.36435
76 4000.00 1216.00 99.996991 48.8355 0.699841 14.9198 1.59525 0 7.01216 0.182562 9.24866 0 0 11.9379 1.80539 0.6187 0.101426 3.04279
68 10000.00 1254.28 89.549384 48.4482 0.756658 16.1814 1.57908 0 7.24659 0.203867 8.03584 0 0 11.3499 1.99658 0.690883 0.11326 3.39779
77 4000.00 1216.10 100.000000 48.8353 0.69982 14.9194 1.59521 0 7.0123 0.182562 9.2498 0 0 11.9375 1.80533 0.618682 0.101423 3.0427
75 1000.00 1198.70 99.696619 48.9839 0.70195 14.9648 1.60006 0 7.03364 0.183117 9.27795 0 0 11.9738 1.81083 0.620565 0.101732 2.74765
72 7000.00 1218.86 93.792781 48.6711 0.731703 15.6655 1.59738 0 7.14345 0.193855 8.51176 0 0 11.5572 1.91619 0.659626 0.108135 3.24406
76 1000.00 1198.60 99.696701 48.9839 0.701949 14.9647 1.60006 0 7.03364 0.183117 9.27794 0 0 11.9738 1.81083 0.620564 0.101732 2.747732
77 1000.00 1198.50 99.696783 48.9838 0.701949 14.9647 1.60006 0 7.03363 0.183117 9.27793 0 0 11.9738 1.81082 0.620563 0.101732 2.74781
73 7000.00 1216.86 92.845300 48.6382 0.73653 15.7839 1.59618 0 7.16872 0.195833 8.41117 0 0 11.4824 1.93428 0.666358 0.109239 3.27717
78 1000.00 1198.40 99.696866 48.9838 0.701948 14.9647 1.60006 0 7.03362 0.183117 9.27793 0 0 11.9738 1.81082 0.620563 0.101732 2.74789
70 10000.00 1250.28 87.821253 48.3866 0.766275 16.4105 1.57326 0 7.2908 0.207879 7.83251 0 0 11.2154 2.03217 0.704478 0.115488 3.46465
74 7000.00 1214.85 91.916786 48.6059 0.741277 15.9018 1.59484 0 7.19364 0.197811 8.31115 0 0 11.4075 1.95235 0.673089 0.110342 3.31027
80 1000.00 1198.20 99.688478 48.9845 0.702007 14.966 1.60019 0 7.03322 0.183116 9.27468 0 0 11.9748 1.81098 0.620615 0.10174 2.74823
71 10000.00 1248.28 86.982433 48.3567 0.770962 16.5241 1.57014 0 7.31251 0.209884 7.73202 0 0 11.1478 2.04992 0.711272 0.116602 3.49806
81 1000.00 1198.30 99.696948 48.9837 0.701948 14.9647 1.60005 0 7.03362 0.183117 9.27792 0 0 11.9738 1.81082 0.620562 0.101732 2.74797
82 1000.00 1198.30 99.696948 48.9837 0.701948 14.9647 1.60005 0 7.03362 0.183117 9.27792 0 0 11.9738 1.81082 0.620562 0.101732 2.74797
82 4000.00 1208.10 99.288688 48.8958 0.704834 15.0262 1.60663 0 6.97707 0.182553 8.97846 0 0 12.0204 1.81827 0.623114 0.10215 3.0645
72 10000.00 1246.28 86.159924 48.3274 0.775566 16.6372 1.56688 0 7.33394 0.211887 7.63231 0 0 11.0799 2.06765 0.718062 0.117715 3.53145
83 1000.00 1196.30 99.515780 48.9993 0.703226 14.992 1.60297 0 7.02493 0.183104 9.20881 0 0 11.9948 1.81412 0.621692 0.101917 2.75316
83 4000.00 1206.10 99.112756 48.9109 0.706085 15.0529 1.60949 0 6.968 0.182547 8.91098 0 0 12.0411 1.82149 0.62422 0.102331 3.06994
73 10000.00 1244.28 85.353345 48.2987 0.780086 16.7497 1.56348 0 7.35508 0.21389 7.53338 0 0 11.0118 2.08534 0.724848 0.118828 3.56483
84 1000.00 1194.30 99.335076 49.0149 0.704505 15.0192 1.60588 0 7.01614 0.18309 9.13981 0 0 12.0159 1.81742 0.622823 0.102102 2.75817
77 7000.00 1208.84 89.240335 48.5121 0.755022 16.2525 1.59006 0 7.26629 0.203744 8.01457 0 0 11.1828 2.00645 0.693276 0.113652 3.40955
84 4000.00 1204.10 98.938168 48.9261 0.707331 15.0795 1.61233 0 6.95886 0.18254 8.84387 0 0 12.0616 1.82471 0.625322 0.102512 3.07535
85 1000.00 1192.29 99.155755 49.0305 0.705779 15.0464 1.60879 0 7.00727 0.183075 9.07119 0 0 12.0369 1.82071 0.623949 0.102287 2.76315
78 7000.00 1206.83 88.383056 48.4819 0.759434 16.3683 1.58822 0 7.28979 0.20572 7.91688 0 0 11.1079 2.02445 0.700001 0.114754 3.44263
85 4000.00 1202.10 98.764911 48.9411 0.708572 15.1059 1.61515 0 6.94965 0.18253 8.77713 0 0 12.0821 1.82791 0.626419 0.102692 3.08075
86 1000.00 1190.29 98.977803 49.0461 0.707048 15.0734 1.61168 0 6.99832 0.183058 9.00294 0 0 12.0578 1.82398 0.625071 0.102471 2.76812
79 7000.00 1204.83 87.542461 48.4522 0.76376 16.4836 1.58625 0 7.31293 0.207696 7.81979 0 0 11.0331 2.04242 0.706722 0.115856 3.47568
86 4000.00 1200.10 98.592973 48.9561 0.709808 15.1323 1.61797 0 6.94036 0.18252 8.71076 0 0 12.1026 1.8311 0.627511 0.102871 3.08612
87 1000.00 1188.29 98.801209 49.0616 0.708312 15.1004 1.61456 0 6.98929 0.183039 8.93506 0 0 12.0786 1.82724 0.626189 0.102654 2.77307
76 10000.00 1238.27 83.025546 48.2159 0.79313 17.0836 1.5525 0 7.4168 0.219886 7.24124 0 0 10.8066 2.13821 0.74517 0.122159 3.66477
80 7000.00 1202.82 86.718107 48.4231 0.767996 16.5984 1.58415 0 7.33572 0.20967 7.72328 0 0 10.9582 2.06037 0.71344 0.116957 3.50872
87 4000.00 1198.10 98.422342 48.9711 0.711038 15.1585 1.62078 0 6.931 0.182507 8.64476 0 0 12.1229 1.83427 0.628599 0.103049 3.09147
77 10000.00 1236.27 82.279089 48.1894 0.797302 17.1937 1.54859 0 7.43677 0.221881 7.14541 0 0 10.738 2.15576 0.751931 0.123267 3.69802
88 1000.00 1186.29 98.625960 49.0771 0.70957 15.1272 1.61743 0 6.98019 0.183018 8.86756 0 0 12.0993 1.83049 0.627301 0.102836 2.778
81 7000.00 1200.82 85.909604 48.3945 0.772144 16.7126 1.58194 0 7.35815 0.211643 7.62737 0 0 10.8834 2.07829 0.720154 0.118058 3.54174
88 4000.00 1196.09 98.253006 48.9861 0.712264 15.1846 1.62357 0 6.92157 0.182493 8.57912 0 0 12.1431 1.83743 0.629682 0.103227 3.0968
78 10000.00 1234.27 81.546808 48.1636 0.801384 17.3031 1.54455 0 7.45645 0.223874 7.05034 0 0 10.6692 2.17327 0.758683 0.124374 3.73123
89 4000.00 1194.09 98.084954 49.001 0.713484 15.2107 1.62635 0 6.91207 0.182478 8.51385 0 0 12.1633 1.84058 0.630761 0.103403 3.1021
82 7000.00 1198.82 85.116576 48.3664 0.776201 16.8263 1.5796 0 7.38021 0.213615 7.53205 0 0 10.8087 2.09619 0.726864 0.119158 3.57474
79 10000.00 1232.27 80.828377 48.1382 0.805376 17.4119 1.5404 0 7.47582 0.225864 6.95604 0 0 10.6004 2.19074 0.765427 0.12548 3.764399
83 7000.00 1196.81 84.338655 48.3389 0.780165 16.9394 1.57715 0 7.40191 0.215585 7.43735 0 0 10.734 2.11406 0.733569 0.120257 3.60771
80 10000.00 1230.27 80.123482 48.1135 0.809276 17.52 1.53613 0 7.49488 0.227851 6.8625 0 0 10.5315 2.20816 0.77216 0.126584 3.79751266
90 4000.00 1192.09 97.918173 49.0158 0.714699 15.2366 1.62912 0 6.9025 0.182461 8.44894 0 0 12.1834 1.84372 0.631836 0.10358 3.10739
84 7000.00 1194.81 83.575487 48.3118 0.784036 17.052 1.57458 0 7.42325 0.217554 7.34325 0 0 10.6594 2.1319 0.740267 0.121355 3.64066
92 1000.00 1178.28 97.938166 49.1386 0.714553 15.2334 1.62879 0 6.94301 0.18292 8.60126 0 0 12.1813 1.84334 0.631707 0.103558 2.7975158
91 4000.00 1190.09 97.752653 49.0307 0.715909 15.2624 1.63188 0 6.89286 0.182442 8.3844 0 0 12.2033 1.84684 0.632905 0.103755 3.11265
85 7000.00 1192.80 82.826726 48.2854 0.787812 17.1639 1.5719 0 7.44422 0.219521 7.24976 0 0 10.5848 2.14971 0.746959 0.122452 3.67357
82 10000.00 1226.26 78.753076 48.0657 0.816797 17.7343 1.52725 0 7.53207 0.231816 6.67773 0 0 10.3935 2.24287 0.785597 0.128786 3.86359
92 4000.00 1188.09 97.588381 49.0454 0.717115 15.288 1.63463 0 6.88314 0.182422 8.32023 0 0 12.2232 1.84995 0.633971 0.10393 3.11789
86 7000.00 1190.80 82.092039 48.2594 0.791493 17.2753 1.5691 0 7.46482 0.221485 7.1569 0 0 10.5103 2.16748 0.753644 0.123548 3.70645
83 10000.00 1224.26 78.086975 48.0426 0.820415 17.8404 1.52265 0 7.55019 0.233793 6.58649 0 0 10.3245 2.26015 0.792298 0.129885 3.89655
93 4000.00 1186.09 97.425346 49.0602 0.718315 15.3136 1.63736 0 6.87336 0.182401 8.25641 0 0 12.2431 1.85304 0.635032 0.104104 3.12311
87 7000.00 1188.79 81.371100 48.234 0.795076 17.3861 1.56619 0 7.48506 0.223448 7.06466 0 0 10.436 2.18522 0.760321 0.124643 3.73929
94 4000.00 1184.09 97.263538 49.0749 0.71951 15.3391 1.64009 0 6.8635 0.182378 8.19296 0 0 12.2628 1.85613 0.636088 0.104277 3.128345
88 7000.00 1186.79 80.663595 48.2092 0.798561 17.4963 1.56318 0 7.50493 0.225408 6.97305 0 0 10.3617 2.20292 0.76699 0.125736 3.77208
96 1000.00 1170.28 97.270925 49.1995 0.719455 15.3379 1.63996 0 6.90462 0.182797 8.34084 0 0 12.2619 1.85599 0.63604 0.104269 2.8167
85 10000.00 1220.26 76.791553 47.9981 0.827365 18.0507 1.51313 0 7.58548 0.237737 6.40632 0 0 10.1865 2.29456 0.805664 0.132076 3.96228
89 7000.00 1184.78 79.969217 48.1848 0.801946 17.6058 1.56005 0 7.52443 0.227365 6.88207 0 0 10.2876 2.22059 0.77365 0.126828 3.80484
96 4000.00 1180.09 96.943555 49.1042 0.721884 15.3897 1.6455 0 6.84359 0.182327 8.06713 0 0 12.302 1.86225 0.638188 0.104621 3.13863
86 10000.00 1218.26 76.161688 47.9767 0.830694 18.1549 1.50821 0 7.60265 0.239703 6.31739 0 0 10.1176 2.31168 0.812327 0.133168 3.9950
90 7000.00 1182.78 79.287668 48.161 0.805231 17.7148 1.55682 0 7.54356 0.229319 6.79173 0 0 10.2135 2.23821 0.7803 0.127918 3.83754
97 4000.00 1178.09 96.785358 49.1187 0.723064 15.4149 1.64819 0 6.83352 0.1823 8.00475 0 0 12.3215 1.8653 0.639231 0.104792 3.14376
98 1000.00 1166.27 96.944778 49.2297 0.721875 15.3895 1.64548 0 6.88497 0.182725 8.21282 0 0 12.3017 1.86223 0.63818 0.10462 2.82617
87 10000.00 1216.26 75.543367 47.9558 0.833924 18.2583 1.5032 0 7.61949 0.241665 6.22922 0 0 10.0486 2.32875 0.818976 0.134258 4.02775
91 7000.00 1180.77 78.618660 48.1378 0.808413 17.8231 1.55348 0 7.56233 0.231271 6.70204 0 0 10.1396 2.25579 0.78694 0.129007 3.8702
98 4000.00 1176.09 95.892831 49.0998 0.726916 15.5217 1.64646 0 6.85718 0.183938 7.91244 0 0 12.246 1.8816 0.64518 0.105767 3.17302
99 1000.00 1164.27 96.783534 49.2447 0.723078 15.4152 1.64822 0 6.87504 0.182687 8.14935 0 0 12.3215 1.86533 0.639243 0.104794 2.83088
88 10000.00 1214.26 74.936336 47.9355 0.837056 18.3611 1.49809 0 7.63601 0.243623 6.14182 0 0 9.97972 2.34577 0.82561 0.135346 4.06038
92 7000.00 1178.77 77.961911 48.1151 0.811493 17.9309 1.55004 0 7.58072 0.233219 6.61299 0 0 10.0658 2.27333 0.793569 0.130093 3.9028
100 1000.00 1162.27 96.623494 49.2597 0.724276 15.4407 1.65095 0 6.86503 0.182647 8.08625 0 0 12.3412 1.86842 0.640302 0.104967 2.83557
89 10000.00 1212.25 74.340346 47.9157 0.840089 18.4631 1.49289 0 7.65221 0.245576 6.05518 0 0 9.91089 2.36272 0.832229 0.136431 4.09293
93 7000.00 1176.76 77.317149 48.0929 0.814469 18.0379 1.54649 0 7.59875 0.235164 6.5246 0 0 9.9922 2.29082 0.800187 0.131178 3.93535
101 1000.00 1160.27 96.464647 49.2746 0.725468 15.4661 1.65367 0 6.85496 0.182606 8.0235 0 0 12.3608 1.8715 0.641356 0.10514 2.84024
90 10000.00 1210.25 73.755153 47.8965 0.84302 18.5645 1.48759 0 7.66809 0.247524 5.96932 0 0 9.84213 2.37962 0.838832 0.137513 4.1254
100 4000.00 1172.09 93.999933 49.0557 0.734919 15.7522 1.64161 0 6.91111 0.187589 7.72307 0 0 12.0737 1.91714 0.658173 0.107897 3.23691
94 7000.00 1174.76 76.684108 48.0712 0.81734 18.1444 1.54285 0 7.6164 0.237105 6.43686 0 0 9.91872 2.30827 0.806793 0.132261 3.96783
102 1000.00 1158.27 96.306982 49.2895 0.726656 15.4915 1.65638 0 6.8448 0.182564 7.96111 0 0 12.3803 1.87456 0.642406 0.105312 2.84489
91 10000.00 1208.25 73.180521 47.8778 0.845851 18.6651 1.48221 0 7.68364 0.249468 5.88422 0 0 9.77345 2.39645 0.845419 0.138593 4.1578
101 4000.00 1170.09 93.082211 49.0343 0.738766 15.8665 1.639 0 6.93757 0.189415 7.62945 0 0 11.9877 1.93487 0.664662 0.108961 3.26883
95 7000.00 1172.75 76.062528 48.0501 0.820104 18.2501 1.53911 0 7.63369 0.239043 6.34979 0 0 9.84539 2.32567 0.813386 0.133342 4.00026
103 1000.00 1156.26 96.150489 49.3044 0.727839 15.5167 1.65907 0 6.83458 0.182519 7.89908 0 0 12.3997 1.87761 0.643452 0.105484 2.84952
92 10000.00 1206.25 72.616219 47.8596 0.848579 18.765 1.47674 0 7.69887 0.251406 5.79989 0 0 9.70486 2.41323 0.851988 0.13967 4.19011
102 4000.00 1168.09 92.182970 49.0134 0.742508 15.9803 1.63626 0 6.9637 0.19124 7.53654 0 0 11.9016 1.95257 0.671145 0.110024 3.30072
104 1000.00 1154.26 95.995156 49.3192 0.729016 15.5418 1.66176 0 6.82428 0.182473 7.83741 0 0 12.4191 1.88065 0.644493 0.105655 2.85413
93 10000.00 1204.25 72.061987 47.842 0.851205 18.8643 1.47118 0 7.71378 0.25334 5.71633 0 0 9.63637 2.42993 0.858541 0.140744 4.22233
103 4000.00 1166.09 91.301730 48.9929 0.746144 16.0935 1.6334 0 6.98949 0.193064 7.44434 0 0 11.8157 1.97025 0.677623 0.111086 3.33257
97 7000.00 1168.75 74.852758 48.0094 0.825312 18.4597 1.53133 0 7.66715 0.242906 6.17764 0 0 9.69923 2.36032 0.826532 0.135497 4.06491
94 10000.00 1202.25 71.517596 47.8249 0.853728 18.9628 1.46554 0 7.72836 0.255268 5.63353 0 0 9.56798 2.44658 0.865076 0.141816 4.25447
106 1000.00 1150.26 95.687931 49.3488 0.731357 15.5917 1.66709 0 6.80348 0.182377 7.71513 0 0 12.4576 1.88669 0.646562 0.105994 2.86329
104 4000.00 1164.09 90.438025 48.9728 0.749672 16.2061 1.63041 0 7.01494 0.194887 7.35285 0 0 11.7298 1.9879 0.684095 0.112147 3.3644
98 7000.00 1166.74 74.264084 47.9899 0.827752 18.5635 1.5273 0 7.68333 0.244832 6.09258 0 0 9.62641 2.37756 0.833084 0.136571 4.09713
95 10000.00 1200.25 70.982836 47.8083 0.856148 19.0606 1.45981 0 7.74262 0.257192 5.55149 0 0 9.49971 2.46316 0.871594 0.142884 4.28653
107 1000.00 1148.26 95.536017 49.3635 0.73252 15.6165 1.66974 0 6.79296 0.182327 7.65452 0 0 12.4767 1.88969 0.64759 0.106162 2.86785
105 4000.00 1162.09 89.591408 48.9532 0.753092 16.3181 1.62731 0 7.04006 0.19671 7.26208 0 0 11.6439 2.00551 0.690559 0.113206 3.39619
108 1000.00 1146.26 95.385222 49.3782 0.733678 15.6412 1.67238 0 6.78238 0.182275 7.59426 0 0 12.4957 1.89268 0.648614 0.10633 2.87238
106 4000.00 1160.08 88.761442 48.9341 0.756401 16.4296 1.62409 0 7.06485 0.198532 7.17203 0 0 11.5581 2.0231 0.697016 0.114265 3.427959
100 7000.00 1162.73 73.113396 47.951 0.832435 18.7706 1.51921 0 7.71325 0.248685 5.91936 0 0 9.48678 2.41209 0.846195 0.13872 4.16161
110 1000.00 1142.25 95.086948 49.4074 0.735979 15.6902 1.67763 0 6.761 0.182167 7.4748 0 0 12.5335 1.89861 0.650649 0.106664 2.88139
107 4000.00 1158.08 87.947706 48.9154 0.759598 16.5404 1.62076 0 7.0893 0.200353 7.08271 0 0 11.4725 2.04065 0.703466 0.115322 3.45967
111 1000.00 1140.25 94.939448 49.4219 0.737123 15.7146 1.68023 0 6.75021 0.18211 7.4156 0 0 12.5523 1.90156 0.651659 0.106829 2.88587
102 7000.00 1158.72 72.002626 47.9142 0.836669 18.9751 1.51074 0 7.74162 0.252521 5.74845 0 0 9.34836 2.44641 0.859249 0.14086 4.22581
112 1000.00 1138.25 94.793026 49.4364 0.738262 15.7389 1.68283 0 6.73934 0.182053 7.35674 0 0 12.571 1.9045 0.652666 0.106994 2.89032
100 10000.00 1190.24 68.446488 47.7331 0.866674 19.5388 1.43004 0 7.80908 0.266722 5.15273 0 0 9.16034 2.54504 0.903891 0.148179 4.44537
109 4000.00 1154.08 86.367313 48.8793 0.765653 16.7601 1.61375 0 7.1372 0.203991 6.90621 0 0 11.3014 2.07564 0.716338 0.117432 3.52297
113 1000.00 1136.25 94.647672 49.4509 0.739395 15.7631 1.68541 0 6.72841 0.181993 7.29822 0 0 12.5896 1.90743 0.653668 0.107159 2.89476
101 10000.00 1188.24 67.965374 47.7197 0.868461 19.6322 1.42387 0 7.82141 0.26861 5.07526 0 0 9.09293 2.56121 0.91029 0.149228 4.47683
104 7000.00 1154.71 70.930568 47.8796 0.84043 19.1767 1.50188 0 7.76859 0.256338 5.58042 0 0 9.21062 2.4805 0.872236 0.142989 4.289688
110 4000.00 1152.08 85.599880 48.8619 0.768508 16.8691 1.61008 0 7.16064 0.205807 6.81905 0 0 11.216 2.09308 0.72276 0.118485 3.55456
102 10000.00 1186.24 67.492556 47.7067 0.870141 19.7249 1.41764 0 7.83343 0.270492 4.99856 0 0 9.02569 2.5773 0.916667 0.150273 4.5082
115 1000.00 1132.24 94.360130 49.4797 0.741648 15.8111 1.69055 0 6.70633 0.18187 7.18223 0 0 12.6266 1.91324 0.65566 0.107485 2.90358
105 7000.00 1152.71 70.408553 47.8632 0.842131 19.2764 1.4973 0 7.78156 0.258238 5.4975 0 0 9.14202 2.49745 0.878703 0.14405 4.32149
111 4000.00 1150.08 84.847124 48.845 0.771246 16.9774 1.60631 0 7.18375 0.207623 6.73262 0 0 11.1307 2.11049 0.729172 0.119536 3.5860945
116 1000.00 1130.24 94.217923 49.4941 0.742768 15.8349 1.6931 0 6.69518 0.181806 7.12475 0 0 12.645 1.91613 0.65665 0.107648 2.90797
106 7000.00 1150.70 69.895621 47.8472 0.843711 19.3754 1.49263 0 7.79418 0.260133 5.4153 0 0 9.0736 2.51434 0.885151 0.145107 4.3532
112 4000.00 1148.08 84.108689 48.8285 0.773867 17.0851 1.60243 0 7.20652 0.209436 6.64691 0 0 11.0456 2.12785 0.735574 0.120586 3.61758
107 7000.00 1148.70 69.391585 47.8318 0.845168 19.4737 1.48787 0 7.80645 0.262023 5.33385 0 0 9.00538 2.53117 0.891581 0.146161 4.38482
113 4000.00 1146.08 83.384228 48.8124 0.776369 17.1922 1.59845 0 7.22896 0.211248 6.56192 0 0 10.9606 2.14517 0.741965 0.121634 3.649013
118 1000.00 1126.24 92.315965 49.4752 0.749256 16.0735 1.68483 0 6.75033 0.185493 6.93693 0 0 12.4575 1.95362 0.670179 0.109865 2.95336
106 10000.00 1178.23 65.680837 47.6597 0.875784 20.0884 1.39205 0 7.87831 0.277953 4.69937 0 0 8.75856 2.64091 0.941952 0.154418 4.63255
114 4000.00 1144.08 82.673404 48.7968 0.778751 17.2986 1.59436 0 7.25107 0.213058 6.47767 0 0 10.8758 2.16245 0.748344 0.122679 3.68038
119 1000.00 1124.24 91.203832 49.4707 0.752926 16.2164 1.67955 0 6.78502 0.187755 6.8314 0 0 12.3444 1.97624 0.678351 0.111205 2.96595
107 10000.00 1176.23 65.246982 47.6492 0.876924 20.1775 1.3855 0 7.88874 0.279801 4.62648 0 0 8.69226 2.65662 0.948215 0.155445 4.66335
115 4000.00 1142.08 81.975891 48.7817 0.781012 17.4044 1.59018 0 7.27284 0.214865 6.39413 0 0 10.7911 2.17968 0.754712 0.123723 3.7117
108 10000.00 1174.23 64.820446 47.6392 0.877954 20.2657 1.3789 0 7.89887 0.281642 4.55434 0 0 8.62618 2.67225 0.954455 0.156468 4.69404
116 4000.00 1140.08 81.291373 48.7669 0.783152 17.5095 1.5859 0 7.29427 0.216671 6.31133 0 0 10.7066 2.19687 0.761067 0.124765 3.74295
121 1000.00 1120.23 89.073837 49.4644 0.75969 16.4979 1.66849 0 6.8521 0.192244 6.62395 0 0 12.1207 2.02109 0.694572 0.113864 2.991071
117 4000.00 1138.08 80.619544 48.7527 0.785168 17.614 1.58152 0 7.31537 0.218474 6.22924 0 0 10.6222 2.21402 0.767409 0.125805 3.77414
110 10000.00 1170.22 63.988731 47.6206 0.879687 20.4401 1.36553 0 7.91819 0.285303 4.41234 0 0 8.49466 2.70326 0.966861 0.158502 4.75505
111 7000.00 1140.68 67.460769 47.7757 0.849757 19.8594 1.46794 0 7.85211 0.269522 5.01546 0 0 8.73448 2.59779 0.917099 0.150344 4.51032
122 1000.00 1118.23 88.053462 49.4625 0.762784 16.6364 1.66273 0 6.88453 0.194472 6.52204 0 0 12.0099 2.04331 0.702621 0.115184 3.00358
118 4000.00 1136.08 79.960106 48.7388 0.78706 17.7178 1.57705 0 7.33613 0.220275 6.14788 0 0 10.538 2.23111 0.773738 0.126842 3.80527
111 10000.00 1168.22 63.583264 47.612 0.880389 20.5261 1.35877 0 7.92739 0.287122 4.34247 0 0 8.42924 2.71865 0.973026 0.159512 4.78537
112 7000.00 1138.68 66.998531 47.7631 0.85059 19.954 1.46274 0 7.86268 0.271382 4.93774 0 0 8.66728 2.61428 0.923426 0.151381 4.5414407
119 4000.00 1134.08 79.312771 48.7254 0.788828 17.8209 1.57249 0 7.35656 0.222073 6.06725 0 0 10.454 2.24816 0.780053 0.127878 3.8363357
113 10000.00 1164.22 62.792414 47.5962 0.881463 20.6959 1.34509 0 7.94488 0.290739 4.20499 0 0 8.29908 2.74917 0.985281 0.161522 4.84565
120 4000.00 1132.08 78.677259 48.7125 0.79047 17.9234 1.56784 0 7.37666 0.223868 5.98734 0 0 10.3702 2.26515 0.786354 0.128911 3.86732
114 10000.00 1162.22 62.406760 47.589 0.881835 20.7797 1.33818 0 7.95318 0.292535 4.13738 0 0 8.23436 2.76431 0.99137 0.16252 4.87559
121 4000.00 1130.08 78.053301 48.6999 0.791986 18.0252 1.56311 0 7.39642 0.225661 5.90815 0 0 10.2867 2.2821 0.79264 0.129941 3.89823
125 1000.00 1112.23 85.157134 49.4615 0.770921 17.0431 1.64455 0 6.97745 0.201086 6.22346 0 0 11.6822 2.1092 0.726518 0.119101 3.04095
115 10000.00 1160.22 62.027447 47.5823 0.882096 20.8628 1.33123 0 7.96117 0.294324 4.07052 0 0 8.16988 2.77936 0.997432 0.163514 4.90541
122 4000.00 1128.08 77.440636 48.688 0.793384 18.1264 1.55832 0 7.41565 0.227446 5.82922 0 0 10.2036 2.29899 0.798911 0.130969 3.92907
115 7000.00 1132.66 65.658302 47.7283 0.852317 20.2332 1.44664 0 7.89236 0.276921 4.70909 0 0 8.46701 2.66329 0.942275 0.154471 4.63414
123 4000.00 1126.08 76.839014 48.6766 0.794656 18.2269 1.55346 0 7.4345 0.229227 5.75089 0 0 10.1209 2.31583 0.805166 0.131994 3.95983
116 7000.00 1130.66 65.226532 47.7177 0.852633 20.3248 1.44112 0 7.90159 0.278754 4.63439 0 0 8.40072 2.67948 0.948513 0.155494 4.66482
127 1000.00 1108.22 83.353312 49.4646 0.775393 17.3072 1.63173 0 7.03584 0.205438 6.03029 0 0 11.4674 2.15246 0.74224 0.121679 3.065722
118 10000.00 1154.21 60.926293 47.5648 0.882216 21.1075 1.31012 0 7.98339 0.299644 3.87441 0 0 7.97793 2.824 1.01546 0.166469 4.99406
117 7000.00 1128.65 64.801998 47.7077 0.852818 20.4155 1.43552 0 7.91049 0.280581 4.56044 0 0 8.33466 2.69559 0.954726 0.156513 4.69538
125 4000.00 1122.07 75.667926 48.6553 0.796822 18.426 1.54351 0 7.47101 0.232775 5.59602 0 0 9.95642 2.34934 0.817628 0.134037 4.02112
128 1000.00 1106.22 82.486706 49.4673 0.777344 17.437 1.62513 0 7.064 0.207596 5.93544 0 0 11.3612 2.17389 0.750038 0.122957 3.07805
119 10000.00 1152.21 60.571099 47.5599 0.882035 21.1875 1.303 0 7.99021 0.301401 3.81052 0 0 7.91446 2.83871 1.02141 0.167445 5.02335
118 7000.00 1126.65 64.384554 47.6983 0.852871 20.5056 1.42985 0 7.91907 0.2824 4.48725 0 0 8.26884 2.71162 0.960917 0.157527 4.7258264
120 10000.00 1150.21 60.221637 47.5554 0.881743 21.2669 1.29585 0 7.99675 0.30315 3.74737 0 0 7.85125 2.85332 1.02734 0.168417 5.052536
127 4000.00 1118.07 74.538157 48.6359 0.798478 18.6225 1.53329 0 7.50596 0.236303 5.44356 0 0 9.79328 2.38263 0.83002 0.136069 4.08207
